id,name,menuId,status,type,deletedAt,createdAt,updatedAt,parentId,blackList,whiteList,assignTo,icon,connectTo,customer,policy,rfq,store,categoryType,aliases
217,Surveillance,,ACTIVE,,,2026-04-01 23:27:23.976,2026-04-01 23:27:23.976,181,NO,NO,,,,,,,,,"{""en"": [""surveillance""]}"
228,Bezels,,ACTIVE,,,2026-04-01 23:27:24.006,2026-04-01 23:27:24.006,227,NO,NO,,,,,,,,,"{""en"": [""bezels""]}"
231,Fitbit,,ACTIVE,,,2026-04-01 23:27:24.015,2026-04-01 23:27:24.015,230,NO,NO,,,,,,,,,"{""en"": [""fitbit""]}"
234,AR Glasses,,ACTIVE,,,2026-04-01 23:27:24.024,2026-04-01 23:27:24.024,233,NO,NO,,,,,,,,,"{""en"": [""ar glasses""]}"
236,Ray-Ban Stories,,ACTIVE,,,2026-04-01 23:27:24.031,2026-04-01 23:27:24.031,235,NO,NO,,,,,,,,,"{""en"": [""ray-ban stories""]}"
238,Standalone,,ACTIVE,,,2026-04-01 23:27:24.037,2026-04-01 23:27:24.037,237,NO,NO,,,,,,,,,"{""en"": [""standalone""]}"
240,Quest 3,,ACTIVE,,,2026-04-01 23:27:24.043,2026-04-01 23:27:24.043,239,NO,NO,,,,,,,,,"{""en"": [""quest 3""]}"
242,Consoles,,ACTIVE,,,2026-04-01 23:27:24.048,2026-04-01 23:27:24.048,241,NO,NO,,,,,,,,,"{""en"": [""consoles""]}"
248,Controllers,,ACTIVE,,,2026-04-01 23:27:24.064,2026-04-01 23:27:24.064,247,NO,NO,,,,,,,,,"{""en"": [""controllers""]}"
251,OLED,,ACTIVE,,,2026-04-01 23:27:24.073,2026-04-01 23:27:24.073,250,NO,NO,,,,,,,,,"{""en"": [""oled""]}"
253,PS5 Games,,ACTIVE,,,2026-04-01 23:27:24.078,2026-04-01 23:27:24.078,252,NO,NO,,,,,,,,,"{""en"": [""ps5 games""]}"
254,Action/Adventure,,ACTIVE,,,2026-04-01 23:27:24.08,2026-04-01 23:27:24.08,253,NO,NO,,,,,,,,,"{""en"": [""action/adventure""]}"
255,RPG,,ACTIVE,,,2026-04-01 23:27:24.083,2026-04-01 23:27:24.083,254,NO,NO,,,,,,,,,"{""en"": [""rpg""]}"
257,Steam Keys,,ACTIVE,,,2026-04-01 23:27:24.089,2026-04-01 23:27:24.089,256,NO,NO,,,,,,,,,"{""en"": [""steam keys""]}"
258,AAA Titles,,ACTIVE,,,2026-04-01 23:27:24.093,2026-04-01 23:27:24.093,257,NO,NO,,,,,,,,,"{""en"": [""aaa titles""]}"
284,Dash Cameras,,ACTIVE,,,2026-04-01 23:27:24.17,2026-04-01 23:27:24.17,269,NO,NO,,,,,,,,,"{""ar"": [""كاميرا"", ""كاميرات""], ""zh"": [""相机""]}"
338,Sports Bras,,ACTIVE,,,2026-04-01 23:27:24.311,2026-04-01 23:27:24.311,334,NO,NO,,,,,,,,,"{""ar"": [""رياضة""], ""zh"": [""运动""]}"
266,Gaming Chairs,,ACTIVE,,,2026-04-01 23:27:24.119,2026-04-01 23:27:24.119,259,NO,NO,,,,,,,,,"{""ar"": [""ألعاب""]}"
272,Apple CarPlay,,ACTIVE,,,2026-04-01 23:27:24.138,2026-04-01 23:27:24.138,271,NO,NO,,,,,,,,,"{""ar"": [""ابل""]}"
274,Speakers,,ACTIVE,,,2026-04-01 23:27:24.143,2026-04-01 23:27:24.143,270,NO,NO,,,,,,,,,"{""ar"": [""سبيكرات""]}"
281,Portable GPS,,ACTIVE,,,2026-04-01 23:27:24.161,2026-04-01 23:27:24.161,280,NO,NO,,,,,,,,,"{""ar"": [""محمول""]}"
290,Long Range,,ACTIVE,,,2026-04-01 23:27:24.185,2026-04-01 23:27:24.185,289,NO,NO,,,,,,,,,"{""ar"": [""نطاق""]}"
305,T-Shirts,,ACTIVE,,,2026-04-01 23:27:24.225,2026-04-01 23:27:24.225,304,NO,NO,,,,,,,,,"{""ar"": [""قمصان""]}"
317,High Waist,,ACTIVE,,,2026-04-01 23:27:24.256,2026-04-01 23:27:24.256,316,NO,NO,,,,,,,,,"{""ar"": [""عالي""]}"
318,Pants,,ACTIVE,,,2026-04-01 23:27:24.258,2026-04-01 23:27:24.258,314,NO,NO,,,,,,,,,"{""ar"": [""بنطلون""]}"
343,High Waist,,ACTIVE,,,2026-04-01 23:27:24.325,2026-04-01 23:27:24.325,342,NO,NO,,,,,,,,,"{""ar"": [""عالي""]}"
348,Plus Size,,ACTIVE,,,2026-04-01 23:27:24.339,2026-04-01 23:27:24.339,293,NO,NO,,,,,,,,,"{""ar"": [""بلس""]}"
354,Baby Shower,,ACTIVE,,,2026-04-01 23:27:24.356,2026-04-01 23:27:24.356,353,NO,NO,,,,,,,,,"{""ar"": [""أطفال""]}"
273,Double DIN,,ACTIVE,,,2026-04-01 23:27:24.14,2026-04-01 23:27:24.14,272,NO,NO,,,,,,,,,"{""ar"": [""مزدوج""]}"
276,6.5-inch,,ACTIVE,,,2026-04-01 23:27:24.148,2026-04-01 23:27:24.148,275,NO,NO,,,,,,,,,"{""ar"": [""6.5""]}"
286,4K,,ACTIVE,,,2026-04-01 23:27:24.175,2026-04-01 23:27:24.175,285,NO,NO,,,,,,,,,"{""ar"": [""4k""]}"
307,Cotton,,ACTIVE,,,2026-04-01 23:27:24.23,2026-04-01 23:27:24.23,306,NO,NO,,,,,,,,,"{""ar"": [""قطن""]}"
309,Silk Blouses,,ACTIVE,,,2026-04-01 23:27:24.235,2026-04-01 23:27:24.235,308,NO,NO,,,,,,,,,"{""ar"": [""حرير""]}"
339,Medium Support,,ACTIVE,,,2026-04-01 23:27:24.314,2026-04-01 23:27:24.314,338,NO,NO,,,,,,,,,"{""ar"": [""متوسط""]}"
267,Ergonomic,,ACTIVE,,,2026-04-01 23:27:24.122,2026-04-01 23:27:24.122,266,NO,NO,,,,,,,,,"{""en"": [""ergonomic""]}"
275,Component,,ACTIVE,,,2026-04-01 23:27:24.145,2026-04-01 23:27:24.145,274,NO,NO,,,,,,,,,"{""en"": [""component""]}"
277,Amplifiers,,ACTIVE,,,2026-04-01 23:27:24.151,2026-04-01 23:27:24.151,270,NO,NO,,,,,,,,,"{""en"": [""amplifiers""]}"
278,Mono,,ACTIVE,,,2026-04-01 23:27:24.153,2026-04-01 23:27:24.153,277,NO,NO,,,,,,,,,"{""en"": [""mono""]}"
280,GPS Navigation,,ACTIVE,,,2026-04-01 23:27:24.158,2026-04-01 23:27:24.158,269,NO,NO,,,,,,,,,"{""en"": [""gps navigation""]}"
282,Garmin,,ACTIVE,,,2026-04-01 23:27:24.164,2026-04-01 23:27:24.164,281,NO,NO,,,,,,,,,"{""en"": [""garmin""]}"
287,Night Vision,,ACTIVE,,,2026-04-01 23:27:24.178,2026-04-01 23:27:24.178,286,NO,NO,,,,,,,,,"{""en"": [""night vision""]}"
289,Uniden,,ACTIVE,,,2026-04-01 23:27:24.183,2026-04-01 23:27:24.183,288,NO,NO,,,,,,,,,"{""en"": [""uniden""]}"
291,GPS,,ACTIVE,,,2026-04-01 23:27:24.188,2026-04-01 23:27:24.188,290,NO,NO,,,,,,,,,"{""en"": [""gps""]}"
294,Dresses,,ACTIVE,,,2026-04-01 23:27:24.196,2026-04-01 23:27:24.196,293,NO,NO,,,,,,,,,"{""en"": [""dresses""]}"
295,Casual Dresses,,ACTIVE,,,2026-04-01 23:27:24.199,2026-04-01 23:27:24.199,294,NO,NO,,,,,,,,,"{""en"": [""casual dresses""]}"
297,Floral Print,,ACTIVE,,,2026-04-01 23:27:24.204,2026-04-01 23:27:24.204,296,NO,NO,,,,,,,,,"{""en"": [""floral print""]}"
298,Formal Dresses,,ACTIVE,,,2026-04-01 23:27:24.206,2026-04-01 23:27:24.206,294,NO,NO,,,,,,,,,"{""en"": [""formal dresses""]}"
300,Sequin,,ACTIVE,,,2026-04-01 23:27:24.211,2026-04-01 23:27:24.211,299,NO,NO,,,,,,,,,"{""en"": [""sequin""]}"
301,Party Dresses,,ACTIVE,,,2026-04-01 23:27:24.214,2026-04-01 23:27:24.214,294,NO,NO,,,,,,,,,"{""en"": [""party dresses""]}"
303,Bodycon,,ACTIVE,,,2026-04-01 23:27:24.219,2026-04-01 23:27:24.219,302,NO,NO,,,,,,,,,"{""en"": [""bodycon""]}"
304,Tops,,ACTIVE,,,2026-04-01 23:27:24.222,2026-04-01 23:27:24.222,293,NO,NO,,,,,,,,,"{""en"": [""tops""]}"
308,Blouses,,ACTIVE,,,2026-04-01 23:27:24.233,2026-04-01 23:27:24.233,304,NO,NO,,,,,,,,,"{""en"": [""blouses""]}"
310,Long Sleeve,,ACTIVE,,,2026-04-01 23:27:24.238,2026-04-01 23:27:24.238,309,NO,NO,,,,,,,,,"{""en"": [""long sleeve""]}"
311,Sweaters,,ACTIVE,,,2026-04-01 23:27:24.24,2026-04-01 23:27:24.24,304,NO,NO,,,,,,,,,"{""en"": [""sweaters""]}"
313,Oversized,,ACTIVE,,,2026-04-01 23:27:24.245,2026-04-01 23:27:24.245,312,NO,NO,,,,,,,,,"{""en"": [""oversized""]}"
314,Bottoms,,ACTIVE,,,2026-04-01 23:27:24.248,2026-04-01 23:27:24.248,293,NO,NO,,,,,,,,,"{""en"": [""bottoms""]}"
319,Wide Leg,,ACTIVE,,,2026-04-01 23:27:24.261,2026-04-01 23:27:24.261,318,NO,NO,,,,,,,,,"{""en"": [""wide leg""]}"
320,Linen,,ACTIVE,,,2026-04-01 23:27:24.263,2026-04-01 23:27:24.263,319,NO,NO,,,,,,,,,"{""en"": [""linen""]}"
321,Skirts,,ACTIVE,,,2026-04-01 23:27:24.266,2026-04-01 23:27:24.266,314,NO,NO,,,,,,,,,"{""en"": [""skirts""]}"
323,Pleated,,ACTIVE,,,2026-04-01 23:27:24.271,2026-04-01 23:27:24.271,322,NO,NO,,,,,,,,,"{""en"": [""pleated""]}"
324,Outerwear,,ACTIVE,,,2026-04-01 23:27:24.274,2026-04-01 23:27:24.274,293,NO,NO,,,,,,,,,"{""en"": [""outerwear""]}"
326,Denim Jackets,,ACTIVE,,,2026-04-01 23:27:24.279,2026-04-01 23:27:24.279,325,NO,NO,,,,,,,,,"{""en"": [""denim jackets""]}"
327,Cropped,,ACTIVE,,,2026-04-01 23:27:24.282,2026-04-01 23:27:24.282,326,NO,NO,,,,,,,,,"{""en"": [""cropped""]}"
329,Trench Coats,,ACTIVE,,,2026-04-01 23:27:24.287,2026-04-01 23:27:24.287,328,NO,NO,,,,,,,,,"{""en"": [""trench coats""]}"
331,Blazers,,ACTIVE,,,2026-04-01 23:27:24.292,2026-04-01 23:27:24.292,324,NO,NO,,,,,,,,,"{""en"": [""blazers""]}"
333,Plaid,,ACTIVE,,,2026-04-01 23:27:24.298,2026-04-01 23:27:24.298,332,NO,NO,,,,,,,,,"{""en"": [""plaid""]}"
334,Activewear,,ACTIVE,,,2026-04-01 23:27:24.3,2026-04-01 23:27:24.3,293,NO,NO,,,,,,,,,"{""en"": [""activewear""]}"
337,Squat Proof,,ACTIVE,,,2026-04-01 23:27:24.309,2026-04-01 23:27:24.309,336,NO,NO,,,,,,,,,"{""en"": [""squat proof""]}"
340,Racerback,,ACTIVE,,,2026-04-01 23:27:24.317,2026-04-01 23:27:24.317,339,NO,NO,,,,,,,,,"{""en"": [""racerback""]}"
342,Bikinis,,ACTIVE,,,2026-04-01 23:27:24.322,2026-04-01 23:27:24.322,341,NO,NO,,,,,,,,,"{""en"": [""bikinis""]}"
344,Triangle Top,,ACTIVE,,,2026-04-01 23:27:24.328,2026-04-01 23:27:24.328,343,NO,NO,,,,,,,,,"{""en"": [""triangle top""]}"
345,One-Piece,,ACTIVE,,,2026-04-01 23:27:24.331,2026-04-01 23:27:24.331,341,NO,NO,,,,,,,,,"{""en"": [""one-piece""]}"
347,Long Sleeve,,ACTIVE,,,2026-04-01 23:27:24.336,2026-04-01 23:27:24.336,346,NO,NO,,,,,,,,,"{""en"": [""long sleeve""]}"
349,Dresses,,ACTIVE,,,2026-04-01 23:27:24.342,2026-04-01 23:27:24.342,348,NO,NO,,,,,,,,,"{""en"": [""dresses""]}"
351,Knee Length,,ACTIVE,,,2026-04-01 23:27:24.347,2026-04-01 23:27:24.347,350,NO,NO,,,,,,,,,"{""en"": [""knee length""]}"
352,Maternity,,ACTIVE,,,2026-04-01 23:27:24.35,2026-04-01 23:27:24.35,293,NO,NO,,,,,,,,,"{""en"": [""maternity""]}"
353,Dresses,,ACTIVE,,,2026-04-01 23:27:24.353,2026-04-01 23:27:24.353,352,NO,NO,,,,,,,,,"{""en"": [""dresses""]}"
423,Sports Print,,ACTIVE,,,2026-04-01 23:27:24.553,2026-04-01 23:27:24.553,422,NO,NO,,,,,,,,,"{""ar"": [""رياضة""], ""zh"": [""运动""]}"
357,Shirts,,ACTIVE,,,2026-04-01 23:27:24.364,2026-04-01 23:27:24.364,356,NO,NO,,,,,,,,,"{""ar"": [""قمصان""]}"
358,Dress Shirts,,ACTIVE,,,2026-04-01 23:27:24.366,2026-04-01 23:27:24.366,357,NO,NO,,,,,,,,,"{""ar"": [""فستان قمصان"", ""فستان"", ""قمصان""]}"
361,Casual Shirts,,ACTIVE,,,2026-04-01 23:27:24.375,2026-04-01 23:27:24.375,357,NO,NO,,,,,,,,,"{""ar"": [""قمصان""]}"
364,T-Shirts,,ACTIVE,,,2026-04-01 23:27:24.383,2026-04-01 23:27:24.383,357,NO,NO,,,,,,,,,"{""ar"": [""قمصان""]}"
370,Pants,,ACTIVE,,,2026-04-01 23:27:24.4,2026-04-01 23:27:24.4,356,NO,NO,,,,,,,,,"{""ar"": [""بنطلون""]}"
377,Jeans,,ACTIVE,,,2026-04-01 23:27:24.421,2026-04-01 23:27:24.421,370,NO,NO,,,,,,,,,"{""ar"": [""جينز""]}"
385,Sport Coat,,ACTIVE,,,2026-04-01 23:27:24.443,2026-04-01 23:27:24.443,384,NO,NO,,,,,,,,,"{""ar"": [""رياضة معطف"", ""رياضة"", ""معطف""]}"
396,Running,,ACTIVE,,,2026-04-01 23:27:24.476,2026-04-01 23:27:24.476,395,NO,NO,,,,,,,,,"{""ar"": [""جري""]}"
415,T-Shirts,,ACTIVE,,,2026-04-01 23:27:24.531,2026-04-01 23:27:24.531,414,NO,NO,,,,,,,,,"{""ar"": [""قمصان""]}"
421,Shirts,,ACTIVE,,,2026-04-01 23:27:24.547,2026-04-01 23:27:24.547,420,NO,NO,,,,,,,,,"{""ar"": [""قمصان""]}"
424,Pants,,ACTIVE,,,2026-04-01 23:27:24.556,2026-04-01 23:27:24.556,420,NO,NO,,,,,,,,,"{""ar"": [""بنطلون""]}"
425,Jeans,,ACTIVE,,,2026-04-01 23:27:24.559,2026-04-01 23:27:24.559,424,NO,NO,,,,,,,,,"{""ar"": [""جينز""]}"
439,Polo Shirts,,ACTIVE,,,2026-04-01 23:27:24.599,2026-04-01 23:27:24.599,438,NO,NO,,,,,,,,,"{""ar"": [""قمصان""]}"
359,Slim Fit,,ACTIVE,,,2026-04-01 23:27:24.369,2026-04-01 23:27:24.369,358,NO,NO,,,,,,,,,"{""ar"": [""نحيف""]}"
366,Cotton Blend,,ACTIVE,,,2026-04-01 23:27:24.389,2026-04-01 23:27:24.389,365,NO,NO,,,,,,,,,"{""ar"": [""قطن""]}"
373,Flat Front,,ACTIVE,,,2026-04-01 23:27:24.409,2026-04-01 23:27:24.409,372,NO,NO,,,,,,,,,"{""ar"": [""مسطح""]}"
383,Slim Fit,,ACTIVE,,,2026-04-01 23:27:24.437,2026-04-01 23:27:24.437,382,NO,NO,,,,,,,,,"{""ar"": [""نحيف""]}"
393,Wool Blend,,ACTIVE,,,2026-04-01 23:27:24.468,2026-04-01 23:27:24.468,392,NO,NO,,,,,,,,,"{""ar"": [""صوف""]}"
399,Zip-Up,,ACTIVE,,,2026-04-01 23:27:24.485,2026-04-01 23:27:24.485,398,NO,NO,,,,,,,,,"{""ar"": [""سحاب""]}"
404,Cotton,,ACTIVE,,,2026-04-01 23:27:24.499,2026-04-01 23:27:24.499,403,NO,NO,,,,,,,,,"{""ar"": [""قطن""]}"
419,Cotton,,ACTIVE,,,2026-04-01 23:27:24.542,2026-04-01 23:27:24.542,418,NO,NO,,,,,,,,,"{""ar"": [""قطن""]}"
429,Zip-Up,,ACTIVE,,,2026-04-01 23:27:24.57,2026-04-01 23:27:24.57,428,NO,NO,,,,,,,,,"{""ar"": [""سحاب""]}"
360,Spread Collar,,ACTIVE,,,2026-04-01 23:27:24.372,2026-04-01 23:27:24.372,359,NO,NO,,,,,,,,,"{""en"": [""spread collar""]}"
362,Oxford,,ACTIVE,,,2026-04-01 23:27:24.377,2026-04-01 23:27:24.377,361,NO,NO,,,,,,,,,"{""en"": [""oxford""]}"
365,Crew Neck,,ACTIVE,,,2026-04-01 23:27:24.386,2026-04-01 23:27:24.386,364,NO,NO,,,,,,,,,"{""en"": [""crew neck""]}"
368,Classic Fit,,ACTIVE,,,2026-04-01 23:27:24.394,2026-04-01 23:27:24.394,367,NO,NO,,,,,,,,,"{""en"": [""classic fit""]}"
369,Pique,,ACTIVE,,,2026-04-01 23:27:24.397,2026-04-01 23:27:24.397,368,NO,NO,,,,,,,,,"{""en"": [""pique""]}"
375,Stretch,,ACTIVE,,,2026-04-01 23:27:24.414,2026-04-01 23:27:24.414,374,NO,NO,,,,,,,,,"{""en"": [""stretch""]}"
376,Tapered,,ACTIVE,,,2026-04-01 23:27:24.418,2026-04-01 23:27:24.418,375,NO,NO,,,,,,,,,"{""en"": [""tapered""]}"
379,Dark Wash,,ACTIVE,,,2026-04-01 23:27:24.426,2026-04-01 23:27:24.426,378,NO,NO,,,,,,,,,"{""en"": [""dark wash""]}"
380,Suits & Blazers,,ACTIVE,,,2026-04-01 23:27:24.429,2026-04-01 23:27:24.429,356,NO,NO,,,,,,,,,"{""en"": [""suits & blazers""]}"
382,Two-Piece,,ACTIVE,,,2026-04-01 23:27:24.435,2026-04-01 23:27:24.435,381,NO,NO,,,,,,,,,"{""en"": [""two-piece""]}"
384,Blazers,,ACTIVE,,,2026-04-01 23:27:24.44,2026-04-01 23:27:24.44,380,NO,NO,,,,,,,,,"{""en"": [""blazers""]}"
387,Outerwear,,ACTIVE,,,2026-04-01 23:27:24.449,2026-04-01 23:27:24.449,356,NO,NO,,,,,,,,,"{""en"": [""outerwear""]}"
388,Jackets,,ACTIVE,,,2026-04-01 23:27:24.453,2026-04-01 23:27:24.453,387,NO,NO,,,,,,,,,"{""en"": [""jackets""]}"
391,Coats,,ACTIVE,,,2026-04-01 23:27:24.462,2026-04-01 23:27:24.462,387,NO,NO,,,,,,,,,"{""en"": [""coats""]}"
392,Pea Coats,,ACTIVE,,,2026-04-01 23:27:24.465,2026-04-01 23:27:24.465,391,NO,NO,,,,,,,,,"{""en"": [""pea coats""]}"
395,Athletic Shorts,,ACTIVE,,,2026-04-01 23:27:24.473,2026-04-01 23:27:24.473,394,NO,NO,,,,,,,,,"{""en"": [""athletic shorts""]}"
397,Lined,,ACTIVE,,,2026-04-01 23:27:24.479,2026-04-01 23:27:24.479,396,NO,NO,,,,,,,,,"{""en"": [""lined""]}"
398,Track Suits,,ACTIVE,,,2026-04-01 23:27:24.482,2026-04-01 23:27:24.482,394,NO,NO,,,,,,,,,"{""en"": [""track suits""]}"
401,Underwear & Socks,,ACTIVE,,,2026-04-01 23:27:24.49,2026-04-01 23:27:24.49,356,NO,NO,,,,,,,,,"{""en"": [""underwear & socks""]}"
402,Boxers,,ACTIVE,,,2026-04-01 23:27:24.493,2026-04-01 23:27:24.493,401,NO,NO,,,,,,,,,"{""en"": [""boxers""]}"
405,Big & Tall,,ACTIVE,,,2026-04-01 23:27:24.502,2026-04-01 23:27:24.502,356,NO,NO,,,,,,,,,"{""en"": [""big & tall""]}"
407,Button Down,,ACTIVE,,,2026-04-01 23:27:24.509,2026-04-01 23:27:24.509,406,NO,NO,,,,,,,,,"{""en"": [""button down""]}"
410,Girls,,ACTIVE,,,2026-04-01 23:27:24.517,2026-04-01 23:27:24.517,409,NO,NO,,,,,,,,,"{""en"": [""girls""]}"
412,Party Dresses,,ACTIVE,,,2026-04-01 23:27:24.523,2026-04-01 23:27:24.523,411,NO,NO,,,,,,,,,"{""en"": [""party dresses""]}"
413,Tutu,,ACTIVE,,,2026-04-01 23:27:24.526,2026-04-01 23:27:24.526,412,NO,NO,,,,,,,,,"{""en"": [""tutu""]}"
416,Cartoon Print,,ACTIVE,,,2026-04-01 23:27:24.534,2026-04-01 23:27:24.534,415,NO,NO,,,,,,,,,"{""en"": [""cartoon print""]}"
417,Bottoms,,ACTIVE,,,2026-04-01 23:27:24.536,2026-04-01 23:27:24.536,410,NO,NO,,,,,,,,,"{""en"": [""bottoms""]}"
420,Boys,,ACTIVE,,,2026-04-01 23:27:24.544,2026-04-01 23:27:24.544,409,NO,NO,,,,,,,,,"{""en"": [""boys""]}"
426,Elastic Waist,,ACTIVE,,,2026-04-01 23:27:24.562,2026-04-01 23:27:24.562,425,NO,NO,,,,,,,,,"{""en"": [""elastic waist""]}"
428,Hoodies,,ACTIVE,,,2026-04-01 23:27:24.567,2026-04-01 23:27:24.567,427,NO,NO,,,,,,,,,"{""en"": [""hoodies""]}"
431,Rompers,,ACTIVE,,,2026-04-01 23:27:24.576,2026-04-01 23:27:24.576,430,NO,NO,,,,,,,,,"{""en"": [""rompers""]}"
434,Sleepwear,,ACTIVE,,,2026-04-01 23:27:24.585,2026-04-01 23:27:24.585,430,NO,NO,,,,,,,,,"{""en"": [""sleepwear""]}"
435,Footed Pajamas,,ACTIVE,,,2026-04-01 23:27:24.588,2026-04-01 23:27:24.588,434,NO,NO,,,,,,,,,"{""en"": [""footed pajamas""]}"
437,School Uniforms,,ACTIVE,,,2026-04-01 23:27:24.594,2026-04-01 23:27:24.594,409,NO,NO,,,,,,,,,"{""en"": [""school uniforms""]}"
438,Tops,,ACTIVE,,,2026-04-01 23:27:24.596,2026-04-01 23:27:24.596,437,NO,NO,,,,,,,,,"{""en"": [""tops""]}"
443,Heels,,ACTIVE,,,2026-04-01 23:27:24.611,2026-04-01 23:27:24.611,442,NO,NO,,,,,,,,,"{""en"": [""heels""]}"
444,Stilettos,,ACTIVE,,,2026-04-01 23:27:24.614,2026-04-01 23:27:24.614,443,NO,NO,,,,,,,,,"{""en"": [""stilettos""]}"
445,Pointed Toe,,ACTIVE,,,2026-04-01 23:27:24.617,2026-04-01 23:27:24.617,444,NO,NO,,,,,,,,,"{""en"": [""pointed toe""]}"
447,Ballet Flats,,ACTIVE,,,2026-04-01 23:27:24.622,2026-04-01 23:27:24.622,446,NO,NO,,,,,,,,,"{""en"": [""ballet flats""]}"
523,Jewelry & Watches,,ACTIVE,,,2026-04-01 23:27:24.839,2026-04-01 23:27:24.839,292,NO,NO,,,,,,,,,"{""ar"": [""ساعات""], ""zh"": [""手表""]}"
485,Bags & Luggage,,ACTIVE,,,2026-04-01 23:27:24.728,2026-04-01 23:27:24.728,292,NO,NO,,,,,,,,,"{""ar"": [""حقائب"", ""شنط""], ""zh"": [""包""]}"
449,Boots,,ACTIVE,,,2026-04-01 23:27:24.628,2026-04-01 23:27:24.628,442,NO,NO,,,,,,,,,"{""ar"": [""بوتات""]}"
450,Ankle Boots,,ACTIVE,,,2026-04-01 23:27:24.63,2026-04-01 23:27:24.63,449,NO,NO,,,,,,,,,"{""ar"": [""بوتات""]}"
452,Sneakers,,ACTIVE,,,2026-04-01 23:27:24.636,2026-04-01 23:27:24.636,442,NO,NO,,,,,,,,,"{""ar"": [""سنيكرز""]}"
453,Running,,ACTIVE,,,2026-04-01 23:27:24.638,2026-04-01 23:27:24.638,452,NO,NO,,,,,,,,,"{""ar"": [""جري""]}"
455,Sandals,,ACTIVE,,,2026-04-01 23:27:24.644,2026-04-01 23:27:24.644,442,NO,NO,,,,,,,,,"{""ar"": [""صنادل""]}"
465,Sneakers,,ACTIVE,,,2026-04-01 23:27:24.671,2026-04-01 23:27:24.671,458,NO,NO,,,,,,,,,"{""ar"": [""سنيكرز""]}"
467,Low Top,,ACTIVE,,,2026-04-01 23:27:24.678,2026-04-01 23:27:24.678,466,NO,NO,,,,,,,,,"{""ar"": [""منخفض""]}"
468,Boots,,ACTIVE,,,2026-04-01 23:27:24.681,2026-04-01 23:27:24.681,458,NO,NO,,,,,,,,,"{""ar"": [""بوتات""]}"
472,Running,,ACTIVE,,,2026-04-01 23:27:24.692,2026-04-01 23:27:24.692,471,NO,NO,,,,,,,,,"{""ar"": [""جري""]}"
476,Sneakers,,ACTIVE,,,2026-04-01 23:27:24.704,2026-04-01 23:27:24.704,475,NO,NO,,,,,,,,,"{""ar"": [""سنيكرز""]}"
483,Memory Foam,,ACTIVE,,,2026-04-01 23:27:24.723,2026-04-01 23:27:24.723,482,NO,NO,,,,,,,,,"{""ar"": [""ذاكرة""]}"
491,Mini,,ACTIVE,,,2026-04-01 23:27:24.745,2026-04-01 23:27:24.745,490,NO,NO,,,,,,,,,"{""ar"": [""صغير""]}"
504,Kids,,ACTIVE,,,2026-04-01 23:27:24.783,2026-04-01 23:27:24.783,503,NO,NO,,,,,,,,,"{""ar"": [""أطفال""]}"
511,28-inch,,ACTIVE,,,2026-04-01 23:27:24.804,2026-04-01 23:27:24.804,510,NO,NO,,,,,,,,,"{""ar"": [""28""]}"
524,Fine Jewelry,,ACTIVE,,,2026-04-01 23:27:24.842,2026-04-01 23:27:24.842,523,NO,NO,,,,,,,,,"{""ar"": [""مجوهرات""]}"
448,Leather,,ACTIVE,,,2026-04-01 23:27:24.625,2026-04-01 23:27:24.625,447,NO,NO,,,,,,,,,"{""ar"": [""جلد""]}"
454,Lightweight,,ACTIVE,,,2026-04-01 23:27:24.641,2026-04-01 23:27:24.641,453,NO,NO,,,,,,,,,"{""ar"": [""خفيف""]}"
460,Leather,,ACTIVE,,,2026-04-01 23:27:24.657,2026-04-01 23:27:24.657,459,NO,NO,,,,,,,,,"{""ar"": [""جلد""]}"
470,Leather,,ACTIVE,,,2026-04-01 23:27:24.687,2026-04-01 23:27:24.687,469,NO,NO,,,,,,,,,"{""ar"": [""جلد""]}"
488,Leather,,ACTIVE,,,2026-04-01 23:27:24.737,2026-04-01 23:27:24.737,487,NO,NO,,,,,,,,,"{""ar"": [""جلد""]}"
501,15.6-inch,,ACTIVE,,,2026-04-01 23:27:24.773,2026-04-01 23:27:24.773,500,NO,NO,,,,,,,,,"{""ar"": [""15.6""]}"
521,Zip Around,,ACTIVE,,,2026-04-01 23:27:24.834,2026-04-01 23:27:24.834,520,NO,NO,,,,,,,,,"{""ar"": [""سحاب""]}"
529,Gold Necklaces,,ACTIVE,,,2026-04-01 23:27:24.856,2026-04-01 23:27:24.856,528,NO,NO,,,,,,,,,"{""ar"": [""ذهب""]}"
533,14K Gold,,ACTIVE,,,2026-04-01 23:27:24.867,2026-04-01 23:27:24.867,532,NO,NO,,,,,,,,,"{""ar"": [""14k ذهب"", ""14k"", ""ذهب""]}"
451,Chelsea,,ACTIVE,,,2026-04-01 23:27:24.633,2026-04-01 23:27:24.633,450,NO,NO,,,,,,,,,"{""en"": [""chelsea""]}"
456,Wedges,,ACTIVE,,,2026-04-01 23:27:24.647,2026-04-01 23:27:24.647,455,NO,NO,,,,,,,,,"{""en"": [""wedges""]}"
459,Oxford,,ACTIVE,,,2026-04-01 23:27:24.655,2026-04-01 23:27:24.655,458,NO,NO,,,,,,,,,"{""en"": [""oxford""]}"
462,Loafers,,ACTIVE,,,2026-04-01 23:27:24.663,2026-04-01 23:27:24.663,458,NO,NO,,,,,,,,,"{""en"": [""loafers""]}"
464,Suede,,ACTIVE,,,2026-04-01 23:27:24.668,2026-04-01 23:27:24.668,463,NO,NO,,,,,,,,,"{""en"": [""suede""]}"
